timestamp,queue_mean,queue_max,queue_min,queue_total,time_relative
2025-11-26 23:20:25.829000+00:00,0.0,0,0,0,0.0
2025-11-26 23:20:25.839000+00:00,0.0,0,0,0,0.00016666666666666666
2025-11-26 23:21:25.844000+00:00,0.0,0,0,0,1.00025
2025-11-26 23:21:25.854000+00:00,0.0,0,0,0,1.0004166666666667
2025-11-26 23:22:25.871000+00:00,0.0,0,0,0,2.0007
2025-11-26 23:22:25.880000+00:00,0.0,0,0,0,2.0008500000000002
2025-11-26 23:23:25.887000+00:00,0.0,0,0,0,3.0009666666666663
2025-11-26 23:23:25.896000+00:00,0.0,0,0,0,3.001116666666667
2025-11-26 23:24:25.911000+00:00,0.0,0,0,0,4.001366666666667
2025-11-26 23:24:25.920000+00:00,0.0,0,0,0,4.001516666666666
2025-11-26 23:25:25.926000+00:00,0.0,0,0,0,5.001616666666666
2025-11-26 23:25:25.938000+00:00,0.0,0,0,0,5.001816666666667
2025-11-26 23:26:25.954000+00:00,0.0,0,0,0,6.002083333333333
2025-11-26 23:26:25.963000+00:00,0.0,0,0,0,6.002233333333334
2025-11-26 23:27:25.972000+00:00,0.0,0,0,0,7.0023833333333325
2025-11-26 23:27:25.982000+00:00,0.0,0,0,0,7.00255
2025-11-26 23:28:25.999000+00:00,0.0,0,0,0,8.002833333333333
2025-11-26 23:28:26.009000+00:00,0.0,0,0,0,8.003
2025-11-26 23:29:26.016000+00:00,0.0,0,0,0,9.003116666666667
2025-11-26 23:29:26.026000+00:00,0.0,0,0,0,9.003283333333334
2025-11-26 23:30:26.042000+00:00,0.0,0,0,0,10.003549999999999
2025-11-26 23:30:26.051000+00:00,0.0,0,0,0,10.0037
2025-11-26 23:31:26.058000+00:00,0.0,0,0,0,11.003816666666667
2025-11-26 23:31:26.075000+00:00,0.0,0,0,0,11.0041
2025-11-26 23:32:26.096000+00:00,600.0,600,600,600,12.00445
2025-11-26 23:32:26.106000+00:00,600.0,600,600,600,12.004616666666667
2025-11-26 23:33:26.113000+00:00,265.0,265,265,265,13.004733333333332
2025-11-26 23:33:26.125000+00:00,265.0,265,265,265,13.004933333333334
2025-11-26 23:34:26.135000+00:00,113.5,227,0,227,14.0051
2025-11-26 23:34:26.145000+00:00,113.5,227,0,227,14.005266666666667
2025-11-26 23:35:26.157000+00:00,0.0,0,0,0,15.005466666666667
2025-11-26 23:35:26.173000+00:00,0.0,0,0,0,15.005733333333334
